time,vehicle_count,avg_speed,speed_std,avg_acceleration,acc_std,avg_co2,avg_fuel,sudden_brake_count,CS,RS,ES,TIS
808,191,5.762476651522505,7.651959215538531,0.1312783805073807,1.3001126519405553,2674.2025458504413,866.9391183019567,7,0.1255190429033604,0.3078228653870171,0.2812803900330465,0.22693859378736325
809,189,5.708021579327211,7.615578902176611,0.0798365561016106,1.3059194869557709,2595.9555397776808,841.5746480860051,9,0.12520180397744396,0.38221139880323435,0.26219520254501205,0.2434027019954515
810,190,5.599494732828393,7.4262689099409105,-0.0784846276602539,1.4662040406314962,2293.330359836182,743.4685846592815,14,0.12803415716427996,0.5735887504291123,0.1883806871463071,0.2798044941383378
811,190,5.589873256953606,7.224547408600573,-0.0096214758747869,1.544666563031969,2470.6503368584777,800.952011323247,15,0.12822778974109164,0.6135852465947647,0.23163136885355293,0.30485610053093193
812,190,5.569869729879039,7.124654993630468,0.0422468159444503,1.4788203913054705,2494.7582791516534,808.7666609197989,14,0.12863217678831712,0.5740566478394302,0.23751149597018428,0.2949233138582112
813,190,5.577181117389904,7.168981975151328,0.0924854519322661,1.4652378611680896,2746.4085298859604,890.3473653763953,11,0.128484086110401,0.4622931515584175,0.2988924885439584,0.27974932647487316
814,190,5.61216865931134,7.226353229863094,0.0585265955537055,1.4752186994397984,2663.562555072352,863.4905043077082,13,0.12777995394135813,0.5368364845172949,0.2786852753492673,0.2957685095365119
815,191,5.741294873587997,7.257457182825011,0.158509296262581,1.4291102458124771,2804.1286643222984,909.0599329218726,12,0.12592784917734162,0.49803989039807456,0.3129713579876797,0.2936745141866629
816,192,5.898124191737984,7.189194686355171,0.18673189561659,1.4409062264752324,2883.7882394847475,934.8840159881915,11,0.1236283684291577,0.46139077422635144,0.33240140054985784,0.28758899980452585
817,192,5.968086237944213,7.218376044592103,0.1412630208556205,1.4042788082828437,2847.997175943601,923.2814758724644,11,0.1223410378576264,0.460032388226967,0.32367152000067423,0.2840475876113429
818,189,5.87095520255268,7.219302845199224,0.125167187643978,1.4133095464823977,2852.2000498769025,924.642842333664,10,0.12212406468837717,0.42328071864492206,0.32469645058714364,0.27324277664497054
819,187,5.781684214923335,7.152559112111698,0.0296282014481343,1.5193010600640011,2793.006302589529,905.453390042912,15,0.12243352362315474,0.6126445266150478,0.31025830036050184,0.32584425754192675
820,188,5.832797213137728,7.229508904128735,0.0818666376554761,1.4318899304146366,2807.0514092072945,910.0063369573636,11,0.12215751408905048,0.4610563905613416,0.31368405348446865,0.2812851388493633
821,188,5.850681385661852,7.369780532976596,0.085141861992293,1.402256483664958,2814.134969946237,912.303268541184,11,0.12182663808216981,0.4599573871053287,0.3154119359654705,0.28134145215410766
822,190,6.0500946287003625,7.628084576108237,0.2609993628875829,1.334325451051482,3209.136904237857,1040.3556094337066,7,0.11955778664420566,0.3090917014012817,0.4117582989927763,0.26407811477589965
823,190,6.081531835509091,7.696111388983685,0.1121318387491524,1.494012564982436,3061.2793137569734,992.421411552314,13,0.11900666651682308,0.5375334848817033,0.3756935393410628,0.32157077387355903
824,191,6.204293051611042,7.771922634329704,0.1546016969161344,1.3309975393836135,2883.433109077087,934.7676827816427,10,0.11754003439630752,0.42022804707967765,0.3323145571634563,0.2727787950314632
825,190,6.273390188117874,7.909141028756567,0.1793956440570359,1.4647204978119233,3171.48752330318,1028.1494842018326,12,0.11574649017868055,0.4993605531730623,0.40257493710486975,0.31687924315485183
826,190,6.01921748321659,7.689198903931362,-0.1167202120115846,1.593257786646834,2556.195039364436,828.6843144282178,18,0.12010389393826534,0.7266470958971881,0.25249694251011945,0.3417847690974984
827,190,5.903189615933994,7.716418054518765,-0.0502539213639262,1.614161244519502,2801.073331933992,908.0691797943468,19,0.12219968645941932,0.7645089227017201,0.31222607084934084,0.37190037264908604
828,191,5.898758993823759,7.611530270264956,0.0264761298056504,1.3914443137531345,2638.069267011884,855.2269494586293,12,0.12294884194120367,0.49664298946188434,0.27246728001699716,0.2799126176201459
829,191,5.705091533004304,7.35905691418827,-0.0498608861660345,1.573718810492631,2671.5000867913704,866.0632008831454,18,0.12663255012473812,0.7259224619218758,0.2806212546898452,0.3526161350334116
830,190,5.600995834879779,7.360486347694739,0.0728148786428351,1.5001869896380144,2873.3891309520945,931.5113096747674,13,0.12800399832996553,0.5377624732303316,0.3298646384284932,0.3114897328296336
831,191,5.6526557502711,7.430318777657312,0.0809845009142523,1.4168837057851484,2826.8084946515182,916.413402376304,13,0.1276668161005947,0.5346730385916653,0.3185034783452561,0.3070196815213143
832,190,5.616291091622926,7.414132004174089,0.0041138717111619,1.5320356986116022,2811.2341269799767,911.361447101642,15,0.12769747948060917,0.6131168109191015,0.3147041189044147,0.32942527073929856
833,190,5.532123424511823,7.330793148142932,-0.0841676671111028,1.5853392090290417,2573.2057265602484,834.1991925404877,17,0.1294019943012214,0.6892668340080224,0.2566461415426744,0.3355346903856976
834,191,5.355152489027466,7.107050565379707,-0.1480069384973844,1.642466818706346,2412.700176175738,782.1657215191118,19,0.13385801774072584,0.7655586798939411,0.2174965490713563,0.34845977578587956
835,192,5.234631903045268,6.951403063877054,-0.092629166768513,1.4451251118427146,2257.6898568438014,731.9140532078678,15,0.13727313653386147,0.6098935937203072,0.179687382957163,0.29178354761678565
836,192,5.394017230523321,7.014430977194366,0.1593853274780532,1.2650311022440686,2700.900434656101,875.5955904501147,8,0.13373694463194982,0.34360839923369124,0.2877926474729761,0.24291509186478014
837,192,5.382955068508212,6.941146028512199,0.0649956031369403,1.4052038831141311,2520.1018228362404,816.9845129760221,10,0.13397667140045913,0.42298010724017215,0.24369349002158322,0.25359274773871027
838,193,5.47857341628813,6.997941264407017,0.1235093066841062,1.370589036490233,2709.9610363210545,878.5330145017473,10,0.13264261844691708,0.4216963606550931,0.29000267843179817,0.2665667591048342
839,194,5.627011313613844,7.214069785180264,0.2503223554045979,1.3586498817446488,3020.769829905994,979.2911276926056,8,0.1302639258912867,0.34708040041829763,0.36581311817303985,0.26597362593391594
840,193,5.713555300197882,7.299133705556764,0.2051863695732437,1.2638357233917397,2853.772509619314,925.1541260428518,7,0.12783941909048097,0.3064774778529424,0.32508027519688004,0.24060309355113912
841,193,5.867308119674183,7.388722942403386,0.2121956906876005,1.216150623674881,2742.9248729482724,889.218914929818,6,0.12487450461396529,0.2676224113084268,0.29804294043117613,0.21964940736746696
842,192,5.926066333187635,7.39788826558435,0.1618690651268389,1.209391233441424,2705.1917215197377,876.986976902124,8,0.12311110218608716,0.34154490629536555,0.28883939335043224,0.23835973076817418
843,193,5.890204265399329,7.388222945591432,-0.005157060880598,1.4246984560993423,2670.814821291244,865.8431027443148,13,0.12444430309830908,0.5349628610235857,0.28045448711338294,0.29440292568041426
844,193,5.71051327576139,7.3733647188590306,-0.1796909896379393,1.6067454373433057,2542.724145060886,824.3172938889618,20,0.1278994510575589,0.8013204845666604,0.24921120659200624,0.3663192877706235
845,193,5.557345270393387,7.457233555243248,-0.1421968736356513,1.5759140303826629,2542.8582386654,824.3616707333325,20,0.1309941075665003,0.8001770528528366,0.2492440807686907,0.3672239831130583
846,192,5.3833509871120695,7.508758611344232,-0.057503044528805,1.5489140875741088,2709.34946649206,878.3337032230735,18,0.13396807715994805,0.7250025393612916,0.289853314495247,0.35804398702094076
847,194,5.26047446429594,7.376419163926118,-0.0673780590314689,1.3894478288494287,2399.5659892511367,777.9082688822641,11,0.13815916503466139,0.45948235779037744,0.21429301686002414,0.25739627840898505
848,195,5.096991307099498,7.183458010059661,-0.1365063650718475,1.5047279180835904,2351.0372476630564,762.1761904355238,17,0.14274226825488512,0.6862772362035185,0.20245620261483416,0.32371693894745984
849,196,4.910365082608167,6.979013083078718,-0.1606211668020473,1.620299033222367,2300.265952812288,745.715372423133,19,0.14817375316571554,0.7647365523478327,0.1900720775625606,0.3457120902394042
850,196,4.826610475451706,6.800013132923946,-0.0837546071564621,1.5640099975953816,2392.813182069085,775.7192840320578,20,0.15036961677373206,0.7997355728831177,0.2126459427758838,0.3638623014071933
851,199,4.684268908605692,6.725029163651307,-0.0695785948542782,1.5481658439890291,2463.00296682506,798.473868535736,18,0.15668112392328595,0.724974789559087,0.22976625393074807,0.3490947626162649
852,199,4.593663733714279,6.644976769113471,0.0065738766416453,1.4567568940613875,2506.339118183269,812.5234366542651,15,0.15929332128555804,0.6103249768451221,0.24033667773493636,0.3189158248882408
853,199,4.546370058436469,6.525859431166526,0.021249099443624,1.4040826479364228,2417.053974653397,783.5780274181066,12,0.16069072476779608,0.49711170216557393,0.2185586629128517,0.2789773994306461
854,198,4.521264426824668,6.369751802284284,0.0272444878716808,1.5809021588462042,2577.4280537110108,835.5683902493797,15,0.1606079378032068,0.6149291012387057,0.25767609791539464,0.3260247348675128
855,198,4.508601797748014,6.305603700750589,0.0317887590508366,1.531295433678502,2597.8347349596825,842.1837095233992,18,0.16098767227737734,0.7243491235880563,0.2626535382989316,0.3604958674770473
856,198,4.505378276578066,6.3559663031801374,0.0656525035001836,1.5607300158536646,2755.7051436973834,893.3615433964376,16,0.16108462009782817,0.651267574121907,0.3011601308809422,0.35016215953998603
857,198,4.578789268920333,6.501305823220361,0.0734109923422661,1.5268611431650232,2771.865967986053,898.5994782291677,16,0.15890455209604515,0.6500114931654625,0.3051017727190065,0.3500958006037588
858,198,4.653838326320456,6.593060241752563,0.1669137350403054,1.4499620043687471,2832.5349259845,918.2687716590664,11,0.15673436105084804,0.461726622137866,0.31990004262009736,0.2971817438477282
859,197,4.662478983622139,6.758176949891795,0.1020060108760045,1.5543232233914024,2888.6344291789137,936.4546784254516,15,0.15567467975344013,0.6139433791872441,0.33358338183608155,0.34652790020837376
860,198,4.837220148548517,6.890967118454833,0.2653381552243389,1.4812025792510728,3023.935086871541,980.316313327154,9,0.15166628768608592,0.3887120507807255,0.36658499582159126,0.2872556290551294
861,198,4.966106402525595,7.018836355219537,0.1864630828210451,1.4369626298336335,2864.2048470268137,928.5335599106062,12,0.14829072947751196,0.4983311085358123,0.3276243972745885,0.30710294353412504
862,197,5.014468239780086,7.099042097998136,0.1135726030374523,1.4636876488506063,2828.4238381542173,916.9361497194438,11,0.14629554723611,0.4622356594715583,0.3188973137206501,0.2928581108521065
863,198,4.9815022228642185,7.111204816649016,0.0320124424644811,1.5326867014229804,2668.3896256103203,865.0537163385658,14,0.14789723590845602,0.5760543655359872,0.27986236253396984,0.31593391278436955
864,196,4.887581622434824,7.077848115837137,0.0263058663808925,1.551601000124074,2638.5130372512817,855.3699198559716,16,0.14876490001819898,0.6509290100688769,0.2725753573792753,0.33655727024172527
865,197,4.954984391168281,7.010433104236566,0.0922128277305888,1.48522961826319,2595.7854532899105,841.5185223509699,14,0.14780270355855923,0.5742943442045007,0.26215353435497196,0.31005544499126547
866,197,4.852969975397872,6.770037793382948,-0.0393347006990248,1.491042175103815,2321.084656458768,752.4653459296052,14,0.15045878707363233,0.5745099121102553,0.19515021553634126,0.2910815531234319
867,199,4.818760616311913,6.745408033123134,0.0145642085059789,1.5252107010382192,2502.8288603092165,811.3823041090304,14,0.15295365221423032,0.5757771061834248,0.23947989370471198,0.30575856085213315
868,198,4.789661190659497,6.822852474086017,0.0753138934126999,1.4954766939238953,2643.235028535072,856.9011651177193,14,0.15294982699828125,0.5746743732865129,0.27372720074791984,0.3157004030096423
869,198,4.774553724302066,6.852109188629612,0.0401056140416188,1.4289454775333843,2519.2559382359923,816.7096064869465,13,0.15336197777954735,0.5351203685613758,0.24348704080532985,0.2949270139218306
870,198,4.779701520158561,6.94624631688592,0.0800479176473942,1.4227709888198004,2671.8174667933968,866.1687292294334,10,0.15322129739510534,0.4236316112668809,0.280699154218034,0.2725877486035166
871,199,4.816406858788757,6.922018527463749,0.0607239392340086,1.3444573929378898,2453.175236936096,795.2880642876313,10,0.15301740518196386,0.4207272271345169,0.22736916677607974,0.2556358802459645
872,200,4.756737103981468,6.817670858443331,-0.0355877205133456,1.4760972911753143,2406.1108415657363,780.0302124717194,14,0.1554512026076265,0.5739556573444875,0.2158894367806178,0.2991340092805822
873,200,4.817299936677367,6.935501078976712,0.122934791545789,1.3800266015463352,2794.91932157004,906.074728324373,12,0.15378507139645883,0.49621954546358643,0.3107251278321193,0.30359743054729527
874,201,4.96678700405739,7.080763448994048,0.1734537337316513,1.252892269816027,2674.3749602260245,866.9970776299178,9,0.15058936099599624,0.38024480020295637,0.28132282476597326,0.25870603188907737
875,200,5.036465671261015,7.150020875022815,0.1673580317505902,1.376214975322011,2789.1384950251177,904.2013975005608,10,0.14803505164068903,0.42190500753548027,0.3093152354758114,0.2785800935596631
876,201,5.1842760487582185,7.280866812605435,0.1728674206378064,1.3112368822713418,2790.6455344323704,904.68967766841,10,0.14513209756764536,0.4194951917138161,0.3096827724471335,0.27680622827534307
877,202,5.2991508579524735,7.399246595328233,0.1405395421088993,1.3513994946220702,2842.741074773781,921.57844006127,9,0.14313302031360656,0.38389809714875506,0.3223896500882382,0.2691395322965406
878,202,5.398417065238774,7.645603655510187,0.1623431771674892,1.3472217943872962,3032.051839062002,982.9493840449816,10,0.14084126038707032,0.4208297493545059,0.36856510838263773,0.2931549614759712
879,202,5.389402067440954,7.825251756659989,0.1012744924183055,1.3496127607508634,2930.115931160108,949.9028186081192,11,0.14104644987546136,0.45800501099772634,0.3437013973001866,0.29693050243955843
880,202,5.303551089765302,7.849477589429405,0.0533316601578032,1.2524887090805688,2748.558576030609,891.0446224388386,10,0.14302990325489348,0.4173164223686063,0.2994169605183872,0.27223197616805545
881,203,5.467771641413967,8.006298773993805,0.1903464190859325,1.172029628070951,2837.600396720504,919.9095859482534,5,0.1399940384230328,0.22889952522778992,0.3211353373156127,0.2210080741322339
882,203,5.56644874359991,8.066213333661215,0.1986218337167249,1.2211540910359884,2915.622431717923,945.203939338192,9,0.13782134691956854,0.37906773941547983,0.3401661697444923,0.27089871151581907
883,204,5.613671279758157,8.002963595247444,0.0745090496072661,1.341030107895931,2633.5753939845144,853.7700828621033,12,0.13750104077830091,0.49477329853672,0.2713711564457234,0.28484375280605334
884,202,5.616976814167556,7.999096819441853,0.0240103735045193,1.3571768765277588,2640.819285970339,856.1186217841664,12,0.13603773299253158,0.49537212710633327,0.2731380779191027,0.28496815470464343
885,203,5.46586630459907,7.862837720928626,-0.0776900641173142,1.41548811596687,2409.6354725004503,781.1731863075648,15,0.1400366430999149,0.6087944586393113,0.21674920748707835,0.3036777570778828
886,204,5.412794724434885,7.835637250757543,-0.0262781178867376,1.3437332941940143,2470.375800654687,800.8658355307002,13,0.14195186408458513,0.5319601393522847,0.23156492586551844,0.285838265199175
887,204,5.347387935359735,7.821861299255629,-0.0654067890751507,1.3300001972947946,2395.356340370341,776.5440231945317,13,0.14346187989258422,0.5314508256338538,0.21326630797902651,0.2807998920408978
888,204,5.336756361078966,7.823395143531626,0.0632917950938459,1.2223983382548769,2516.14090097547,815.7000839244796,7,0.14371027130159772,0.3049407065870738,0.24272729873478915,0.22178451011719796
889,206,5.406559658930935,7.842091819670497,0.1216164664061334,1.1674356950632927,2601.588382353601,843.4017586684813,8,0.14353253727168508,0.33998891849327323,0.2635693225728285,0.2384804872285045
890,205,5.279089641836042,7.5757888734494685,0.0555942557748056,1.2108763789027268,2441.9701408953006,791.6569822597395,7,0.1458058509143612,0.3045133964177567,0.22463634942621624,0.21706726411893634
891,204,5.023989062752784,7.2069284633258865,-0.0607022220563305,1.4284062531133568,2350.6266267369506,762.0451053807132,16,0.15140992511641588,0.6463601371371824,0.20235642061597167,0.3151789373725126
892,205,4.972910108985339,7.037030353251725,-0.0265716900466991,1.3911872688744444,2354.3077825884816,763.2379946722888,13,0.15351520925080472,0.5337200454008753,0.20325421754651757,0.2824983625845397
893,206,4.876969185809378,6.946736630398794,-0.0718005828410799,1.5051727131924877,2419.5952477585065,784.4030581436074,17,0.1568800386137905,0.6862937321368477,0.21917873456948814,0.33439375545741695
894,204,4.615496172005989,6.93858288147303,-0.1283047128106448,1.458046613501814,2409.110586891808,781.0040637036561,18,0.16275776598715458,0.7216325747099234,0.216621371485419,0.34657929025346457
895,203,4.451927629526829,6.855180960712306,-0.0615648958305611,1.3555719506165549,2324.0989804591823,753.4453624535287,14,0.16693351665694853,0.5694857835923681,0.19588597127044174,0.29638493312162234
896,203,4.461392857532462,6.788508261319608,0.0654944857899735,1.3532321162255376,2440.078700362275,791.0424798280148,12,0.16663625116645545,0.49522582940286647,0.22417475585541038,0.28247467604406523
897,204,4.454192164426368,6.824598181746142,0.0146688797249475,1.3816329261688034,2522.7722332005915,817.850125348476,13,0.1677068819688767,0.5333657074211549,0.24434482382466338,0.30039591216129613
898,205,4.665197157589047,6.961773174358493,0.232732759818417,1.2337316203928026,2775.308771155677,899.7173877509784,7,0.16210276375955346,0.30536101936212035,0.30594185395240725,0.24823196749817966
899,206,4.825249264564042,7.037800079587208,0.1826986951186309,1.2688266758523778,2660.359681961409,862.4530784659395,8,0.15831363872230161,0.3437491641115781,0.27790421418291233,0.24982146897726776
900,206,4.780277713298347,6.957550007602137,0.0916485569775038,1.2550047537977984,2453.288808849532,795.3245389516022,11,0.1595810359355549,0.45449632274130386,0.227396805288379,0.2684003527831268
901,207,4.957609190722555,7.088087729022212,0.2004246064739594,1.2619641543161095,2789.155938683815,904.2065603805517,9,0.15546768867265462,0.38058124545356664,0.3093193995901043,0.26915726898216313
902,207,5.077601714364093,7.106940015274457,0.1199925236415367,1.2826783487115554,2597.9372485807,842.2161702372202,10,0.15230765898036014,0.4184360531213334,0.262678400510906,0.2652573996818159
903,207,5.0672628572940335,7.028532779990275,0.0642112886431141,1.4458286089818828,2595.0407711808825,841.2774606435796,14,0.15257501422477046,0.5728330951727448,0.2619719607858522,0.3114715224774873
904,208,5.127687249924223,7.002352368242767,0.0847862332902582,1.3972892116826623,2584.8397332473305,837.9709788095153,15,0.15177700688273316,0.60811952335848,0.25948388169946845,0.3209918242704778
905,209,5.26223751553029,7.099715358690772,0.1590846543616842,1.3649727416747348,2739.988238110867,888.2675050416169,11,0.14915296700388683,0.458574660295097,0.2973267643355543,0.28643161419075014
906,209,5.222993190713434,7.146590143817134,0.0252816727550826,1.4368728803443156,2598.359748573156,842.3533397641814,14,0.15012250573646235,0.572500957746851,0.2627814913855081,0.31063373703429265
907,211,5.189038758941994,7.270498385589463,0.0155526126902995,1.4806130910987656,2673.500577248291,866.7121863551278,16,0.15245987666957989,0.6482963106730568,0.2811092869683087,0.3398056299602416
908,211,5.3079139204575,7.490733249953602,0.2178251275918554,1.292408549265603,3023.0044154934017,980.0155036452336,9,0.14950025981495543,0.38171032421205026,0.36635815756234563,0.284220648458301
909,212,5.515248881567419,7.721410247388994,0.2323722909233988,1.2267432313233666,2962.420527773899,960.3758830241122,8,0.14530376009792467,0.3421884327066559,0.351581023286579,0.26625234083714033
910,212,5.538980713687796,7.753837262635756,0.1268485919907314,1.2747995272754216,2667.933323818336,864.9085659638746,9,0.14475976255407752,0.38105726565333137,0.27975157531447203,0.256146557311972
911,212,5.640317209302793,7.842496582181912,0.1696252304603114,1.2944487079501026,2809.224921573777,910.7114263802252,9,0.1424806082069343,0.38178598673838476,0.3142142906437187,0.26579232649740475
912,212,5.607696697523129,7.796190311590567,0.0355154446772273,1.4357263511,2762.370925494204,895.5222101317544,16,0.1432066449205521,0.646631614601604,0.3027859587440636,0.34210792997192113
913,213,5.561046586786745,7.702617797564101,-0.0203228961940223,1.4771347798062275,2546.179931002905,825.4381948983475,17,0.1449595819845767,0.6852539008289593,0.250054230276933,0.3385762721255984
914,213,5.572517021549572,7.674214713681765,0.011470434762828,1.5289765131406874,2730.3917851480905,885.1551834491411,17,0.1446985909920733,0.6871765338787544,0.29498581375924665,0.35252814068822963
915,214,5.555377448099501,7.728191407732684,0.008900225716047,1.4428678453043566,2726.045139155895,883.7458763527004,16,0.1457916164399869,0.6468964682609836,0.29392556978045375,0.34056325798842596
916,211,5.383473067083953,7.605256780878784,0.0629627084001043,1.378209183422719,2746.3472665166505,890.3290217795254,14,0.14767637424094276,0.5703253213383042,0.2988778249764722,0.31983149359081
917,211,5.382354548435044,7.502558042752795,0.010650988219961,1.3593450293651546,2475.681445619443,802.5828442454734,12,0.14770305871242131,0.4954525364991923,0.2328584955253492,0.277574533092331
918,211,5.485925978103261,7.579327522385068,0.1035714296682185,1.31401631110626,2754.969784335601,893.1235034292727,10,0.14527118851969947,0.41959827124827326,0.30098083116088103,0.27428220613062604
919,212,5.410356947961629,7.533841173312217,0.0032813604203919,1.366918218613565,2553.0771058089795,827.6735556686083,11,0.14775641025950478,0.4586468113984577,0.25173643923639055,0.27221753929425635
920,213,5.395695887662271,7.614353765069104,0.010739676545531,1.3922657829347886,2732.2911801384143,885.7708818342963,11,0.14882588234245653,0.4595868660949583,0.2954490928316071,0.2860411406149522
921,213,5.420723854049571,7.704555748778254,0.0922646823371458,1.29212987146281,2764.0387774505525,896.0639050344145,12,0.14822787812521307,0.49295975557312827,0.30319295628505283,0.2981369648075396
922,213,5.476772162396386,7.730174686120442,0.0560483083468152,1.4023150796141064,2702.3474417257007,876.0649776729502,13,0.14690545517363723,0.5341327379426526,0.28814564644260965,0.3054456973850336
923,214,5.448458289846469,7.545496714173035,-0.0027214792676911,1.392309689360273,2432.8215986724267,788.690505540318,12,0.14828498560205172,0.49667508329123294,0.2224047683676614,0.27503794973848894
924,213,5.29791895698883,7.43601716991907,-0.0596074512614222,1.4678085278807305,2529.675147335602,820.0885980600809,18,0.15120766433824973,0.7219946108149488,0.24602866318413905,0.35089004793502626
925,214,5.163787366460105,7.308834369873281,-0.1093749598885902,1.4335476930436892,2287.624630702089,741.6201328767324,16,0.1553453028697262,0.6465508156060101,0.18698921040765976,0.31220012895199145
926,215,5.148500870775817,7.2814190887945935,0.008731119973667,1.3587965200383716,2529.2378527386554,819.9465175931011,13,0.1564921363941237,0.5325187830160304,0.24592194255707142,0.29612907222958007
927,217,5.15072674638594,7.384336976076799,0.049677496538932,1.2838505401122138,2605.1125169434645,844.5443973636808,12,0.15793171473558748,0.4926527034153201,0.2644289401200334,0.29029717895484103
928,216,5.162923144845198,7.523841794803901,0.1126237743909914,1.3162752996909144,2851.7072337421264,924.4847735982752,12,0.15686263689874866,0.4938552271425935,0.3245765578858215,0.308274590268024
929,215,5.049950670174761,7.457711220893386,0.0670530102379215,1.3757276779127567,2708.913761766735,878.1938048684978,14,0.1591160273185823,0.5702332907637105,0.28974728866594623,0.32164058475632995
930,216,5.142613158050057,7.503075523430024,0.1160418891261052,1.2858409046672483,2666.7832119721943,864.5360074524549,10,0.15739645629758506,0.41855334153379853,0.2794711001171537,0.27236591501431967
931,217,5.152097976908489,7.411619058725215,0.033183497006128,1.3818822431741886,2607.558043228365,845.3364426723983,14,0.15789549115254772,0.5704615425951531,0.2650252993563207,0.31380424904646126
932,217,5.272392826341193,7.5325715573786916,0.1660328353403947,1.3194199484254887,2921.803253761072,947.2086185934344,10,0.15477932108779136,0.41979867372386237,0.3416739354144654,0.2903535111766149
933,217,5.226460241849013,7.472114762560539,0.0217204261987335,1.4550043562065835,2655.9789848592936,861.0331628946549,16,0.1559549683177755,0.6473465700509696,0.2768357439286248,0.33963668152098847
934,218,5.335063296731599,7.578474834458138,0.1325776431479489,1.4063689864924518,2850.303152492536,924.029275061002,13,0.15392990840045861,0.5342830835203132,0.32423402412264685,0.31912709565307146
935,219,5.397798695450025,7.623531923571731,0.0870964183382053,1.2310710757993917,2592.099423646035,840.3249205839955,8,0.15309553668012688,0.34234893769537406,0.2612547084364119,0.24231930851158656
936,218,5.327836078475015,7.527465661788249,0.0705516951587901,1.389688056719547,2699.544057829856,875.1562509825656,12,0.1541109558296398,0.49657785587935305,0.2874618773365977,0.2968563022966412
937,219,5.435903630398095,7.576566061102248,0.1323955705462533,1.44464114850916,2904.652224840146,941.648684735285,13,0.1521619468478827,0.5357024674576848,0.3374905862508588,0.32282269485171616
938,220,5.535636227875685,7.647040417238476,0.1244412503430357,1.4930767220969308,3010.198305878676,975.8642352987816,16,0.15047481017973813,0.6487585442315477,0.3632346161431235,0.36378787218429665
939,219,5.37667334224789,7.557701406460161,-0.0086981823768264,1.5157188401016772,2790.095105087851,904.510398573634,18,0.15361792592854692,0.7237714408662843,0.30954836047971074,0.3714431107752173
940,217,4.979722415374088,7.222781276879725,-0.2073964529203543,1.490951422682041,2231.44349111905,723.4068053384611,20,0.16257933100703592,0.7970260795528485,0.17328578291159485,0.3561252911421474
941,218,4.790003356277667,7.083530365509636,-0.1668762957231454,1.5156854134775026,2262.2393569082715,733.3907918728745,19,0.1688524178073056,0.7608567900435412,0.18079741342984196,0.35003722816493715
942,219,4.847211774403115,7.099018083533197,0.079080579569638,1.3219771113995482,2570.798528876518,833.4196350800329,12,0.16794331546273497,0.49406668788917,0.2560591426735939,0.2922150753539232
943,217,4.668872814045756,7.010930054365706,0.0247400026062542,1.27717511179367,2480.153145705837,804.0344032336419,12,0.17174582352746923,0.49240513454982776,0.23394955719175403,0.2866047369334622
944,216,4.599975662578505,7.049966560912434,-0.0316905243603099,1.2961429834667038,2357.934684339898,764.4143126825019,14,0.17309267794236607,0.5672817659215017,0.20413896847354318,0.3006632914954599
945,215,4.646723349643162,7.181325916353803,0.0877257707271511,1.2848053391360934,2614.842697862121,847.698556765002,11,0.1708059312663013,0.455601524797435,0.26680222983150526,0.2850434988952026
946,214,4.6292088537463325,7.101590286951455,0.130474503528945,1.2511547847620668,2660.437791919981,862.479459392296,9,0.17053332210792743,0.38018036280911544,0.27792346135707763,0.2656444760930289
947,214,4.688491941363375,7.094706479575667,0.1066934295865969,1.2090569311912411,2488.152069876659,806.6272822417989,9,0.16870828812293753,0.37861909702198365,0.23590056258949482,0.25183921313261853
948,214,4.513443736540192,6.926221208857685,-0.0356423438125209,1.4372609455797642,2437.858805066654,790.3234350125665,17,0.174210308793596,0.6837751163328614,0.22363340440434554,0.34190667973860045
949,214,4.397899177713148,6.878351882418269,-0.0235268233076318,1.4923993156642816,2590.0833676317425,839.670417850889,18,0.17803755528623888,0.7229065992511403,0.26076279271223185,0.36631583970350723
950,214,4.333712231174875,6.978405291141373,-0.018218819545707,1.405689737468437,2554.915681560273,828.2694972332338,16,0.1802352988542293,0.6455176590612018,0.25218487623469865,0.34140488013046183
951,215,4.333289938015654,6.983776055426307,0.0197345079160107,1.2788614257556767,2377.2196523606444,770.6647179039879,11,0.18111365860410583,0.45538108532569543,0.2088425727784076,0.2717125608728732
952,216,4.320138685159928,7.021797795956139,0.0069102746350868,1.2249588608322928,2401.786213413148,778.6296299503682,11,0.18243856732577118,0.45338202306205905,0.21483485554083154,0.27344049051117564
953,216,4.169497407575783,6.816803127793512,-0.0836100676079312,1.3285703015905717,2118.2887124417134,686.7246988487349,14,0.18788857787845226,0.5684843845364879,0.14568589582893166,0.28940651526100675
954,218,4.04621595761902,6.634054534766351,-0.08502918016249,1.3212983987181663,2160.096463094844,700.2780533901325,14,0.19441657851043648,0.5682146944644529,0.15588338658988,0.29499605572047444
955,219,4.048394082937903,6.588017483412664,0.0206539972714815,1.2937695043695168,2280.5417801645303,739.3240979340057,12,0.19524318642671235,0.4930205639646152,0.1852616239063221,0.2815819309319661
956,219,4.123535405562467,6.739636733581821,0.1039690327633545,1.1659521603278111,2483.8532636729224,805.2341125856365,9,0.19231248998831746,0.3770204881072083,0.23485210318755723,0.26048677338375664
957,217,4.048353646579036,6.691010345277014,0.0663848766506689,1.086023549067791,2254.6264091314847,730.9228975702051,7,0.19341983647506947,0.2998830308500699,0.17894052683759237,0.22101500189632647
958,217,4.076290496755164,6.735066908418166,0.0753892400267607,1.2127853864536993,2396.862784964341,777.033578428839,11,0.19233012427732066,0.45293055042282226,0.21363397025268407,0.27690140591358015
